50,2022-09-02 21:46:09,Elsie,6,0,18.97
51,2022-09-02 03:50:00,Antonia,26,0,21.97
52,2022-09-02 10:08:23,Kenneth,74,5,15.98
53,2022-09-02 20:40:07,Nina,20,0,5.99
54,2022-09-02 18:15:13,Lawanda,88,8,21.97
55,2022-09-02 22:12:13,Jamie,51,8,17.98
56,2022-09-02 14:06:09,John,12,4,21.97
57,2022-09-02 05:15:52,Adam,38,8,43.94
58,2022-09-02 18:13:24,Debra,68,8,19.98
59,2022-09-02 01:32:31,Mattie,48,1,9.99
60,2022-09-02 18:15:06,Gloria,49,7,17.98
61,2022-09-02 03:21:55,Angel,94,9,15.98
62,2022-09-02 20:53:37,Angel,94,0,34.95
63,2022-09-02 10:20:43,Nina,20,5,17.98
64,2022-09-02 05:09:56,Sherry,65,8,5.99
65,2022-09-02 04:42:30,Mario,56,8,23.97
66,2022-09-02 19:01:27,Jamie,51,5,8.99
67,2022-09-02 23:33:16,Eric,29,9,19.97
68,2022-09-02 18:03:47,Erma,34,2,22.97
69,2022-09-02 21:55:14,Mario,56,8,5.99
70,2022-09-02 12:28:31,John,30,0,31.96
71,2022-09-02 03:38:38,Debra,71,9,13.98
72,2022-09-02 01:17:44,Loretta,93,6,24.97
73,2022-09-02 05:11:21,Mario,56,4,39.94
74,2022-09-02 10:41:24,Maria,66,8,25.97
75,2022-09-02 06:07:52,Lawanda,88,1,7.99
76,2022-09-02 12:57:32,Lula,22,3,16.98
77,2022-09-02 03:02:41,Robin,33,7,33.96
78,2022-09-02 06:44:21,Roderick,89,0,21.97
79,2022-09-02 21:53:53,Kevin,11,2,25.97
80,2022-09-02 04:03:18,Lori,92,8,33.96
81,2022-09-02 05:35:38,Lacey,60,8,20.97
82,2022-09-02 18:35:49,Karen,14,3,20.97
83,2022-09-02 20:34:54,Joseph,2,2,17.97
84,2022-09-02 11:25:21,Lawanda,88,7,16.98
85,2022-09-02 03:00:57,Bruce,55,3,11.98
86,2022-09-02 02:32:30,Nathan,84,6,26.96
87,2022-09-02 04:49:40,Jerry,35,9,40.95
88,2022-09-02 06:39:06,John,12,0,35.96
89,2022-09-02 05:50:42,Roderick,89,9,35.95
90,2022-09-02 16:42:52,Steven,13,1,25.97
91,2022-09-02 20:07:36,Olga,17,1,19.97
92,2022-09-02 07:46:52,Lawanda,88,9,5.99
93,2022-09-02 06:08:04,Myrtle,75,9,15.98
94,2022-09-02 10:50:22,Jack,87,7,21.97
95,2022-09-02 17:24:02,Terry,70,1,8.99
96,2022-09-02 06:33:04,Jason,78,7,15.98
97,2022-09-02 04:36:27,Patricia,69,9,11.98
98,2022-09-02 01:27:19,Philip,25,8,16.98
99,2022-09-02 06:25:47,Jason,78,8,22.97
100,2022-09-02 07:23:40,Jack,87,8,24.97
101,2022-09-02 22:16:28,Mario,56,7,13.98
102,2022-09-02 15:48:34,Jason,78,9,20.97
103,2022-09-02 03:01:56,Jessica,7,1,19.97
104,2022-09-02 19:36:40,Conrad,62,5,35.96
105,2022-09-02 15:34:26,Richard,41,3,17.98
106,2022-09-02 22:22:59,Steven,13,0,31.96
107,2022-09-02 13:11:23,John,30,7,29.96
108,2022-09-02 22:29:24,Jerry,85,1,13.98
109,2022-09-02 01:56:44,Ruby,57,8,29.97
110,2022-09-02 09:45:17,Lana,9,1,42.95
111,2022-09-02 20:59:19,Jacquelyn,95,3,28.96
112,2022-09-02 18:03:41,Jessica,7,9,13.98
113,2022-09-02 05:26:43,Gwendolyn,19,1,32.96
114,2022-09-02 03:00:46,Susan,31,2,8.99
115,2022-09-02 20:57:27,Terry,70,8,26.97
116,2022-09-02 08:15:57,Jamie,51,3,30.96
117,2022-09-02 14:08:37,Myrtle,75,2,22.97
118,2022-09-02 23:58:19,Jane,10,6,25.97
119,2022-09-02 02:51:44,Lawanda,88,3,6.99
120,2022-09-02 05:37:17,Jerry,35,7,41.95
121,2022-09-02 21:26:05,Myrtle,75,1,13.98
122,2022-09-02 12:11:06,Steven,13,6,5.99
123,2022-09-02 08:04:13,Lori,92,4,39.94
124,2022-09-02 04:49:13,Lucile,47,3,31.96
125,2022-09-02 12:24:58,Lori,92,5,38.95
126,2022-09-02 09:46:31,Harold,21,5,31.96
127,2022-09-02 11:09:39,Lacey,60,7,32.96
128,2022-09-02 08:17:47,Jerry,85,8,8.99
129,2022-09-02 18:09:12,Jack,87,6,19.97
130,2022-09-02 22:43:17,Conrad,62,2,13.98
131,2022-09-02 09:18:53,Olga,17,7,17.98
132,2022-09-02 13:19:18,Robert,72,1,13.98
133,2022-09-02 11:17:58,Robin,33,0,32.96
134,2022-09-02 22:24:34,Kenneth,74,0,39.94
135,2022-09-02 01:07:56,Lori,92,8,13.98
136,2022-09-02 05:54:18,Yolanda,24,7,32.96
137,2022-09-02 17:44:27,Maribel,36,0,15.98
138,2022-09-02 21:30:07,Maribel,36,2,7.99
139,2022-09-02 10:44:22,Mario,56,4,49.94
140,2022-09-02 14:49:43,Nathan,84,4,8.99
141,2022-09-02 17:50:34,Lawanda,88,6,17.98
142,2022-09-02 02:33:26,Robert,59,8,25.97
143,2022-09-02 07:09:14,Philip,25,3,39.95
144,2022-09-02 01:39:35,Yolanda,24,0,15.98
145,2022-09-02 03:13:13,Victoria,63,4,17.97
146,2022-09-02 07:55:39,Beatrice,73,7,26.96
147,2022-09-02 02:36:15,Marvin,80,9,17.98
148,2022-09-02 19:41:52,Patricia,69,2,26.97
149,2022-09-02 05:11:21,Bruce,55,3,19.98
150,2022-09-02 10:36:40,Antonia,26,5,24.97
151,2022-09-02 16:09:54,Jamie,51,1,33.95
152,2022-09-02 05:58:56,Gary,52,4,6.99
153,2022-09-02 00:06:27,Beatrice,73,8,16.98
154,2022-09-02 12:11:35,Homer,8,0,5.99
155,2022-09-02 04:04:14,Mattie,48,7,23.96
156,2022-09-02 09:48:52,Lana,9,2,36.95
157,2022-09-02 20:56:59,Susan,31,4,17.98
158,2022-09-02 20:56:49,Lucile,47,2,11.98
159,2022-09-02 02:50:36,Bonnie,5,8,23.97
160,2022-09-02 09:34:52,Lawanda,88,4,17.98
161,2022-09-02 12:32:03,Samuel,83,0,33.96
162,2022-09-02 01:15:54,Louis,77,6,27.97
163,2022-09-02 15:39:14,Lori,92,6,36.96
164,2022-09-02 11:31:29,Deborah,40,4,36.95
165,2022-09-02 18:38:59,Patricia,69,2,20.97
166,2022-09-02 02:12:00,David,79,5,8.99
167,2022-09-02 16:14:46,Jerry,35,4,19.98
168,2022-09-02 21:37:31,James,45,7,19.98
169,2022-09-02 21:09:28,Debra,71,9,25.97
170,2022-09-02 10:12:32,Barbara,97,4,33.96
171,2022-09-02 01:47:57,Jacquelyn,95,4,49.94
172,2022-09-02 06:27:25,Adam,38,0,20.97
173,2022-09-02 10:24:09,Kenneth,74,5,34.96
174,2022-09-02 20:06:33,Gwendolyn,19,9,5.99
175,2022-09-02 15:54:31,Janie,39,8,24.97
176,2022-09-02 14:51:27,Vanessa,82,9,17.98
177,2022-09-02 10:23:49,Lucile,47,3,15.98
178,2022-09-02 23:27:25,Aaron,44,8,39.94
179,2022-09-02 09:38:37,Barbara,97,3,33.96
180,2022-09-02 18:35:34,Robert,72,9,7.99
181,2022-09-02 06:55:28,Jessica,7,1,15.98
182,2022-09-02 05:41:40,Michael,76,5,35.96
183,2022-09-02 21:55:59,Kristina,28,4,32.96
184,2022-09-02 14:27:29,Janie,39,4,32.96
185,2022-09-02 08:27:51,Frederick,58,0,34.96
186,2022-09-03 14:09:10,Nathan,84,8,29.96
187,2022-09-03 19:08:49,Robin,33,8,20.97
188,2022-09-03 17:31:37,Roderick,89,7,9.99
189,2022-09-03 03:55:43,Lula,22,0,9.99
190,2022-09-03 14:11:08,Janie,39,9,22.97
191,2022-09-03 23:25:44,Sherry,65,9,17.97
192,2022-09-03 11:22:12,Mattie,48,6,39.95
193,2022-09-03 07:12:07,Gary,52,3,29.96
194,2022-09-03 10:37:01,Charles,32,6,19.98
195,2022-09-03 08:35:33,Jack,87,4,21.97
196,2022-09-03 11:22:23,Conrad,62,8,40.95
197,2022-09-03 20:28:22,May,86,6,13.98
198,2022-09-03 05:31:34,Homer,8,5,13.98
199,2022-09-03 16:46:03,Barbara,97,7,17.98
200,2022-09-03 01:28:50,Richard,41,4,28.96
201,2022-09-03 09:20:02,Janie,39,7,6.99
202,2022-09-03 01:19:14,Joseph,2,2,36.96
203,2022-09-03 10:48:57,Janie,39,4,27.96
204,2022-09-03 10:34:37,Richard,41,8,7.99
205,2022-09-03 23:10:58,Raymond,1,1,47.94
206,2022-09-03 02:08:56,Jean,37,0,15.98
207,2022-09-03 09:30:14,Aaron,44,0,17.98
208,2022-09-03 04:34:19,Devin,42,5,20.97
209,2022-09-03 21:45:19,Debra,68,7,32.95
210,2022-09-03 22:05:39,Vanessa,82,7,32.96
211,2022-09-03 06:16:34,James,45,0,18.97
212,2022-09-03 17:01:13,Robert,59,7,17.98
213,2022-09-03 17:52:03,Jay,16,9,9.99
214,2022-09-03 11:01:33,Maria,66,2,27.97
215,2022-09-03 14:43:48,Michael,76,0,5.99
216,2022-09-03 06:12:25,May,86,5,23.96
217,2022-09-03 16:44:24,Alan,90,8,6.99
218,2022-09-03 15:06:34,Kristina,28,4,41.94
219,2022-09-03 22:56:13,Sherry,65,4,13.98
220,2022-09-03 18:08:19,Nathan,84,5,44.95
221,2022-09-03 13:23:54,Deborah,40,3,13.98
222,2022-09-03 07:46:57,Dorothy,15,1,6.99
223,2022-09-03 06:11:21,Angel,94,2,7.99
224,2022-09-03 15:51:25,Robert,59,2,20.97
225,2022-09-03 07:16:30,Jane,10,1,26.97
226,2022-09-03 10:17:19,Lula,22,3,46.95
227,2022-09-03 20:52:16,Philip,25,2,14.98
228,2022-09-03 06:44:55,Maribel,36,5,21.97
229,2022-09-03 12:23:29,Florence,23,7,6.99
230,2022-09-03 09:39:43,Angie,81,1,5.99
231,2022-09-03 10:14:55,Jerry,35,8,29.96
232,2022-09-03 12:03:55,Kenneth,0,7,6.99
233,2022-09-03 12:49:42,John,12,3,24.97
234,2022-09-03 01:40:27,Barbara,97,8,21.97
235,2022-09-03 18:17:46,Kenneth,74,9,38.95
236,2022-09-03 16:26:38,Olga,17,0,11.98
237,2022-09-03 18:04:47,Karen,14,6,29.96
238,2022-09-03 07:34:52,Patricia,69,2,25.97
239,2022-09-03 11:53:27,Robert,72,2,23.97
240,2022-09-03 00:57:08,Lucile,47,9,28.96
241,2022-09-03 08:39:12,Lawanda,88,9,36.96
242,2022-09-03 15:59:22,Kenneth,0,3,20.97
243,2022-09-03 07:59:00,Richard,61,9,21.97
244,2022-09-03 11:23:49,Beatrice,73,9,15.98
245,2022-09-03 11:08:15,Lula,22,6,25.96
246,2022-09-03 12:01:51,Dorothy,15,7,21.97
247,2022-09-03 11:56:24,Philip,25,5,47.94
248,2022-09-03 18:55:53,James,45,6,15.98
249,2022-09-03 02:50:17,Janie,39,3,35.96
250,2022-09-03 20:24:38,Kenneth,0,4,33.96
251,2022-09-03 03:33:00,Terry,70,3,31.950000000000003
252,2022-09-03 14:36:20,Antonia,26,9,20.97
253,2022-09-03 17:14:22,Myrtle,75,5,14.98
254,2022-09-03 09:49:03,Lawanda,88,2,15.98
255,2022-09-03 06:40:28,Jesus,50,2,30.96
256,2022-09-03 00:37:26,Frederick,58,5,23.97
257,2022-09-03 08:54:43,Jean,37,4,24.96
258,2022-09-03 12:27:28,Loretta,93,5,17.98
259,2022-09-03 06:01:07,Jean,37,1,13.98
260,2022-09-03 15:29:20,Olga,17,0,19.98
261,2022-09-03 01:56:21,Rafael,91,8,29.96
262,2022-09-03 21:12:47,Jacquelyn,95,6,19.98
263,2022-09-03 18:29:11,Samuel,83,0,19.98
264,2022-09-03 23:37:49,Homer,8,8,25.97
265,2022-09-03 15:48:21,Pauline,54,9,16.98
266,2022-09-03 13:12:49,Mario,56,8,19.98
267,2022-09-03 03:28:39,Precious,53,8,15.98
268,2022-09-03 22:41:14,Gwendolyn,19,1,20.97
269,2022-09-03 06:21:35,James,45,3,7.99
270,2022-09-03 18:51:15,Gloria,49,4,43.94
271,2022-09-03 12:16:31,Harold,21,9,19.98
272,2022-09-03 10:18:15,Debra,68,3,26.97
273,2022-09-03 12:05:52,Gloria,49,5,31.950000000000003
274,2022-09-03 22:17:16,Homer,8,2,49.94
275,2022-09-03 05:01:44,Michael,76,7,23.97
276,2022-09-03 03:06:12,Mattie,48,1,22.97
277,2022-09-03 13:43:29,Janie,39,9,24.96
278,2022-09-03 02:35:05,Harold,21,3,6.99
279,2022-09-03 21:19:17,Loretta,93,8,26.97
280,2022-09-03 09:40:16,Eric,29,6,36.95
281,2022-09-03 18:45:16,Debra,71,4,33.96
282,2022-09-03 07:32:28,Jay,16,1,7.99
283,2022-09-03 11:03:31,Homer,8,8,55.94
284,2022-09-03 12:40:10,Kristina,28,9,34.96
285,2022-09-03 06:31:12,Steven,64,2,11.98
286,2022-09-03 03:41:47,Marvin,80,0,26.97
287,2022-09-03 07:50:35,Nathan,84,6,25.97
288,2022-09-03 11:35:50,Michael,76,0,27.96
289,2022-09-03 15:43:24,Lawanda,88,1,40.95
290,2022-09-03 07:07:39,Jerry,35,9,29.96
291,2022-09-03 12:33:33,Randy,27,7,14.98
292,2022-09-03 06:42:41,Randy,27,6,27.96
293,2022-09-03 18:54:58,Lacey,60,6,35.96
294,2022-09-03 12:56:05,Maria,66,9,39.95
295,2022-09-03 07:37:41,Nina,20,0,18.97
296,2022-09-03 12:38:50,Kenneth,74,4,35.96
297,2022-09-03 23:20:40,Myrtle,75,9,11.98
298,2022-09-03 11:05:14,Tyrone,18,8,19.98
299,2022-09-03 18:10:09,Alan,90,8,15.98
300,2022-09-03 16:58:46,Steven,67,4,22.97
301,2022-09-03 19:58:01,Kevin,11,6,37.95
302,2022-09-03 11:49:31,Tyrone,18,1,33.96
303,2022-09-03 19:44:32,Beatrice,73,5,33.95
304,2022-09-03 03:31:59,Mattie,48,7,43.95
305,2022-09-03 03:01:41,Angel,94,4,6.99
306,2022-09-03 17:07:45,James,45,2,49.94
307,2022-09-03 16:46:40,Barbara,97,5,17.97
308,2022-09-03 03:54:45,Richard,41,7,43.95
309,2022-09-03 03:26:32,Jane,10,4,22.97
310,2022-09-03 20:32:10,Antonia,26,9,31.96
311,2022-09-03 04:32:17,Terry,70,0,27.96
312,2022-09-03 21:30:12,Michael,76,7,31.96
313,2022-09-03 08:16:47,Philip,25,6,7.99
314,2022-09-03 10:20:41,Loretta,93,4,18.97
315,2022-09-03 15:46:58,Roderick,89,8,29.96
316,2022-09-03 04:52:09,Kristina,28,3,21.97
317,2022-09-03 18:44:18,Patricia,69,6,31.95
318,2022-09-03 04:29:48,Jacquelyn,95,1,21.97
319,2022-09-03 22:20:29,Jerry,35,1,35.96
320,2022-09-03 15:31:35,Terry,70,8,11.98
321,2022-09-03 07:24:15,Precious,53,5,38.95
322,2022-09-03 11:50:56,Yolanda,24,7,40.95
323,2022-09-03 02:07:36,Samuel,83,9,47.94
324,2022-09-03 08:52:52,Vanessa,82,7,11.98
325,2022-09-03 20:55:41,Samuel,83,7,19.97
326,2022-09-03 01:33:35,Pauline,54,8,33.96
327,2022-09-03 08:41:45,Maria,66,2,25.96
328,2022-09-03 07:29:41,Homer,8,2,15.98
329,2022-09-03 08:28:32,Elsie,6,1,8.99
330,2022-09-03 23:43:47,Jason,78,6,7.99
331,2022-09-03 22:07:51,Jacquelyn,95,4,17.98
332,2022-09-03 15:49:22,Samuel,83,5,19.97
333,2022-09-03 12:48:08,Terry,70,5,41.95
334,2022-09-03 10:32:27,Antonia,26,7,19.98
335,2022-09-03 17:16:22,Lucile,47,6,34.95
336,2022-09-03 02:40:41,Ruby,57,4,23.97
337,2022-09-03 10:00:16,Jessica,7,4,31.96
338,2022-09-03 09:39:00,Harold,21,4,6.99
339,2022-09-03 20:34:19,Roderick,89,6,33.96
340,2022-09-03 16:57:01,Richard,41,7,29.96
341,2022-09-03 16:14:21,Lacey,60,1,39.96
342,2022-09-03 19:18:24,Olga,17,2,23.97
343,2022-09-03 16:47:22,John,30,3,23.97
344,2022-09-03 11:20:26,Beatrice,73,7,28.96
345,2022-09-03 20:12:23,Alan,90,5,48.95
346,2022-09-03 08:45:25,Angie,81,0,19.97
347,2022-09-03 19:49:26,Yolanda,24,6,29.96
348,2022-09-03 12:19:52,Angel,94,0,17.98
349,2022-09-03 13:38:54,Loretta,93,2,18.98
350,2022-09-03 19:24:44,Maria,66,3,15.98
351,2022-09-03 06:13:42,Jean,37,2,11.98
352,2022-09-03 20:18:19,Adam,38,7,11.98
353,2022-09-03 07:54:59,Bruce,55,4,18.98
354,2022-09-03 11:26:17,Maribel,36,1,17.98
355,2022-09-03 00:15:42,Aaron,44,2,19.97
356,2022-09-03 17:04:29,Olga,17,9,7.99
357,2022-09-03 02:42:25,Samuel,83,4,31.96
358,2022-09-03 18:38:17,Jay,16,2,24.97
359,2022-09-03 18:17:25,Myrtle,75,4,26.97
360,2022-09-03 16:34:42,Joseph,2,4,17.97
361,2022-09-03 05:12:09,Raymond,1,5,27.96
362,2022-09-03 11:09:04,Harold,21,8,40.95
363,2022-09-03 15:18:59,Louis,77,3,6.99
364,2022-09-03 01:48:35,Raymond,1,2,25.96
365,2022-09-03 18:25:44,Ernest,99,9,19.97
366,2022-09-03 00:28:29,Florence,23,2,7.99
367,2022-09-03 21:57:22,May,86,0,18.98
368,2022-09-03 03:43:07,Steven,13,5,51.94
369,2022-09-04 07:58:06,Elsie,6,6,21.97
370,2022-09-04 06:17:22,Jerry,85,6,24.97
371,2022-09-04 15:40:56,Angel,94,3,22.97
372,2022-09-04 06:03:15,Charles,32,6,33.96
373,2022-09-04 19:02:03,Jane,10,2,29.97
374,2022-09-04 17:17:21,Sherry,65,6,19.98
375,2022-09-04 09:17:51,Sherry,65,3,7.99
376,2022-09-04 14:02:30,Frederick,58,6,22.97
377,2022-09-04 06:33:05,Steven,64,7,23.97
378,2022-09-04 13:56:46,Robert,59,5,13.98
379,2022-09-04 20:19:24,Marvin,80,3,27.97
380,2022-09-04 23:24:01,Alethea,96,2,25.96
381,2022-09-04 21:41:36,Randy,27,8,31.96
382,2022-09-04 17:57:54,Angie,81,8,23.97
383,2022-09-04 12:35:37,Steven,67,1,35.96
384,2022-09-04 15:07:10,Frederick,58,8,28.96
385,2022-09-04 09:27:56,Janet,98,3,15.98
386,2022-09-04 16:48:01,Bruce,55,3,35.96
387,2022-09-04 02:01:29,Charles,32,6,25.96
388,2022-09-04 17:54:16,Ernest,99,1,29.96
389,2022-09-04 10:30:41,Randy,27,5,20.97
390,2022-09-04 00:24:52,Devin,42,4,7.99
391,2022-09-04 17:04:48,Jerry,35,8,45.94
392,2022-09-04 01:57:13,Victoria,63,3,42.95
393,2022-09-04 14:34:18,Vanessa,82,0,25.97
394,2022-09-04 12:41:44,Eric,29,1,9.99
395,2022-09-04 12:08:12,Pauline,54,7,7.99
396,2022-09-04 03:54:10,Janie,39,2,19.98
397,2022-09-04 14:45:53,Conrad,62,4,31.96
398,2022-09-04 13:46:08,Jesus,50,6,45.94
399,2022-09-04 05:35:59,Randy,27,4,46.95
400,2022-09-04 23:14:31,Mario,56,2,45.94
401,2022-09-04 14:57:16,Susan,31,6,23.97
402,2022-09-04 06:27:26,Karen,14,4,19.97
403,2022-09-04 23:56:57,Harold,21,9,29.96
404,2022-09-04 23:49:57,Jacquelyn,95,3,14.98
405,2022-09-04 03:03:52,Charles,32,9,43.94
406,2022-09-04 11:34:03,Louis,77,3,22.97
407,2022-09-04 16:11:20,Robert,72,7,19.98
408,2022-09-04 22:48:10,Raymond,1,9,6.99
409,2022-09-04 07:11:14,Jamie,51,8,11.98
410,2022-09-04 11:22:55,Mario,56,9,39.95
411,2022-09-04 21:08:52,James,45,8,18.97
412,2022-09-04 15:08:16,Dorothy,15,3,6.99
413,2022-09-04 03:26:54,Adam,38,2,6.99
414,2022-09-04 06:02:37,Ernest,99,0,8.99
415,2022-09-04 13:09:18,Lula,22,7,24.97
416,2022-09-04 01:10:08,Harold,21,6,41.95
417,2022-09-04 12:17:19,Roderick,89,0,15.98
418,2022-09-04 14:20:15,Robert,59,7,11.98
419,2022-09-04 13:39:02,Conrad,62,6,21.97
420,2022-09-04 19:54:52,Pauline,54,4,5.99
421,2022-09-04 00:52:40,Lucile,47,4,25.97
422,2022-09-04 23:15:46,Karen,14,6,19.97
423,2022-09-04 17:28:01,Debra,68,9,7.99
424,2022-09-04 07:38:57,Bruce,55,2,43.95
425,2022-09-04 22:06:03,Myrtle,75,1,19.98
426,2022-09-04 20:17:49,Charles,32,5,5.99
427,2022-09-04 21:43:18,Mattie,48,0,36.95
428,2022-09-04 21:27:34,Patricia,69,3,38.95
429,2022-09-04 19:21:45,David,79,2,19.98
430,2022-09-04 07:31:39,Frederick,58,7,22.97
431,2022-09-04 11:07:38,Victoria,63,5,19.97
432,2022-09-04 16:29:42,Maribel,36,7,25.97
433,2022-09-04 01:05:06,Jerry,85,4,17.98
434,2022-09-04 02:02:19,Janie,39,7,33.96
435,2022-09-04 00:04:28,Samuel,83,2,35.95
436,2022-09-04 16:51:05,Loretta,93,5,20.97
437,2022-09-04 09:46:41,Kristina,28,9,30.96
438,2022-09-04 17:25:21,Jerry,85,0,29.97
439,2022-09-04 15:32:46,Willie,4,0,17.98
440,2022-09-04 23:35:13,Janie,39,8,6.99
441,2022-09-04 18:12:52,Alethea,96,1,7.99
442,2022-09-04 11:20:33,Maria,66,0,23.96
443,2022-09-04 05:23:53,John,30,7,5.99
444,2022-09-04 19:29:15,Olga,17,8,17.98
445,2022-09-04 20:31:49,Steven,13,3,39.96
446,2022-09-04 21:31:42,Jerry,35,6,20.97
447,2022-09-04 20:24:05,Jay,16,0,24.97
448,2022-09-04 10:37:02,Sherry,65,0,38.95
449,2022-09-04 09:19:40,Steven,67,3,17.98
450,2022-09-04 01:57:10,Barbara,97,3,39.94
451,2022-09-04 13:20:13,Mario,56,1,27.96
452,2022-09-04 05:21:14,John,30,7,15.98
453,2022-09-04 09:47:55,Precious,53,6,18.97
454,2022-09-04 03:09:38,Ruby,57,8,14.98
455,2022-09-04 20:21:41,Jane,10,5,23.97
456,2022-09-04 15:39:56,Jay,16,1,20.97
457,2022-09-04 18:43:46,Beatrice,73,4,27.97
458,2022-09-04 06:20:43,Eric,29,7,17.98
459,2022-09-04 21:58:17,Beatrice,73,7,19.97
460,2022-09-04 06:36:33,Robin,33,4,40.95
461,2022-09-04 00:44:13,Robert,72,8,6.99
462,2022-09-04 11:54:45,Jamie,51,2,27.96
463,2022-09-04 13:12:30,Elsie,6,4,27.96
464,2022-09-04 12:23:31,James,45,5,34.96
465,2022-09-04 09:39:14,Elsie,6,0,19.98
466,2022-09-04 00:33:10,Bruce,55,9,11.98
467,2022-09-04 18:14:09,Maria,66,4,17.98
468,2022-09-04 11:45:30,Elsie,6,4,35.96
469,2022-09-04 19:31:52,Yolanda,24,6,31.96
470,2022-09-04 17:45:32,Barbara,97,2,32.96
471,2022-09-04 23:07:26,Jamie,51,3,7.99
472,2022-09-04 08:16:37,Gwendolyn,19,6,13.98
473,2022-09-04 20:32:37,Lawanda,88,1,17.97
474,2022-09-04 21:55:44,Loretta,93,6,30.96
475,2022-09-04 23:37:36,Harold,21,3,32.96
476,2022-09-04 04:59:19,Mattie,48,2,33.95
477,2022-09-04 08:32:20,Gary,52,5,7.99
478,2022-09-04 10:29:20,Randy,27,4,25.97
479,2022-09-04 00:20:10,Jay,16,9,15.98
480,2022-09-04 09:44:38,Richard,61,5,15.98
481,2022-09-04 18:50:31,Robin,33,6,13.98
482,2022-09-04 05:47:02,Olga,17,1,7.99
483,2022-09-04 14:57:08,Pauline,54,5,15.98
484,2022-09-04 04:27:55,Gwendolyn,19,7,15.98
485,2022-09-04 04:54:15,Antonia,26,5,23.97
486,2022-09-04 21:48:39,Sherry,65,7,23.96
487,2022-09-04 22:24:12,Steven,67,9,29.97
488,2022-09-04 12:26:08,Steven,64,3,29.96
489,2022-09-04 19:34:55,Gary,52,4,41.95
490,2022-09-04 21:06:21,Jacquelyn,95,6,19.98
491,2022-09-04 22:57:09,Mattie,48,9,7.99
492,2022-09-04 05:57:14,Angie,81,8,6.99
493,2022-09-04 18:28:47,Elsie,6,6,23.97
494,2022-09-04 02:41:45,Susan,31,7,29.96
495,2022-09-04 05:21:56,Harold,21,0,29.96
496,2022-09-04 04:27:27,Angel,94,1,7.99
497,2022-09-04 12:11:13,Willie,4,9,26.97
498,2022-09-04 14:35:24,Mario,56,5,27.97
499,2022-09-04 11:29:21,Robert,72,4,25.96
500,2022-09-04 10:07:16,Susan,31,3,25.97
501,2022-09-05 16:21:00,Steven,64,1,35.96
502,2022-09-05 17:26:48,Deborah,40,7,21.97
503,2022-09-05 05:45:17,Joseph,2,3,11.98
504,2022-09-05 23:41:24,Robin,33,4,33.96
505,2022-09-05 12:14:58,Angie,81,2,37.95
506,2022-09-05 23:32:05,Bonnie,5,4,29.96
